place,type,country,region,latitude,longitude,observation_time,temperature,weather_code,weather_desc,wind_speed,wind_degree,wind_direction,pressure,precipitation,humidity,cloud_cover,feels_like,uv_index,visibility,iso3
Thimphu,City,Bhutan,Thimphu,27.483,89.6,2022-03-29,14.0,113.0,Sunny,7.0,119.0,ESE,1012.0,0.0,53.0,7.0,14.0,4.0,10.0,BTN
Thimphu,City,Bhutan,Thimphu,27.483,89.6,2022-03-30,12.0,176.0,Patchy rain possible,6.0,150.0,SSE,1014.0,0.1,58.0,89.0,12.0,3.0,10.0,BTN
Thimphu,City,Bhutan,Thimphu,27.483,89.6,2022-03-31,14.0,113.0,Sunny,8.0,143.0,SE,1013.0,0.0,62.0,10.0,13.0,4.0,10.0,BTN
Thimphu,City,Bhutan,Thimphu,27.483,89.6,2022-04-01,14.0,176.0,Patchy rain possible,9.0,138.0,SE,1009.0,0.2,73.0,86.0,14.0,3.0,9.0,BTN
Tifariti,City,Western Sahara,,26.15,-10.55,2022-03-28,17.0,113.0,Clear,17.0,326.0,NNW,1013.0,0.0,61.0,0.0,17.0,1.0,10.0,ESH
Tifariti,City,Western Sahara,,26.15,-10.55,2022-03-29,13.0,113.0,Sunny,21.0,297.0,WNW,1013.0,0.0,84.0,16.0,12.0,4.0,10.0,ESH
Tifariti,City,Western Sahara,,26.15,-10.55,2022-03-30,11.0,119.0,Cloudy,18.0,324.0,NW,1015.0,0.0,96.0,76.0,9.0,3.0,10.0,ESH
Tifariti,City,Western Sahara,,26.15,-10.55,2022-03-31,12.0,116.0,Partly cloudy,35.0,347.0,NNW,1015.0,0.0,84.0,41.0,9.0,4.0,10.0,ESH
Tifariti,City,Western Sahara,,26.15,-10.55,2022-04-01,18.0,113.0,Sunny,24.0,339.0,NNW,1015.0,0.0,49.0,0.0,18.0,5.0,10.0,ESH
Tirana,City,Albania,Tirane,41.328,19.819,2022-03-28,6.0,113.0,Clear,7.0,190.0,S,1028.0,0.0,81.0,0.0,6.0,1.0,10.0,ALB
Tirana,City,Albania,Tirane,41.328,19.819,2022-03-29,13.0,122.0,Overcast,0.0,277.0,W,1018.0,0.0,58.0,100.0,13.0,5.0,10.0,ALB
Tirana,City,Albania,Tirane,41.328,19.819,2022-03-30,15.0,113.0,Sunny,7.0,180.0,S,1013.0,0.0,48.0,0.0,15.0,5.0,10.0,ALB
Tirana,City,Albania,Tirane,41.328,19.819,2022-03-31,17.0,116.0,Partly cloudy,24.0,160.0,SSE,1004.0,0.1,59.0,75.0,17.0,4.0,10.0,ALB
Tirana,City,Albania,Tirane,41.328,19.819,2022-04-01,18.0,116.0,Partly cloudy,19.0,210.0,SSW,1000.0,1.0,56.0,75.0,18.0,4.0,10.0,ALB
Tokyo,City,Japan,Tokyo,35.69,139.692,2022-03-28,16.0,116.0,Partly cloudy,7.0,10.0,N,1017.0,0.0,34.0,50.0,16.0,5.0,10.0,JPN
Tokyo,City,Japan,Tokyo,35.69,139.692,2022-03-29,10.0,116.0,Partly cloudy,9.0,350.0,N,1029.0,0.0,58.0,75.0,9.0,3.0,10.0,JPN
Tokyo,City,Japan,Tokyo,35.69,139.692,2022-03-30,18.0,116.0,Partly cloudy,26.0,160.0,SSE,1019.0,0.0,73.0,75.0,18.0,4.0,10.0,JPN
Tokyo,City,Japan,Tokyo,35.69,139.692,2022-03-31,15.0,116.0,Partly cloudy,17.0,90.0,E,1014.0,0.0,82.0,75.0,14.0,4.0,10.0,JPN
Tokyo,City,Japan,Tokyo,35.69,139.692,2022-04-01,9.0,116.0,Partly cloudy,28.0,360.0,N,1025.0,0.0,37.0,25.0,6.0,1.0,10.0,JPN
Torshavn,City,Faroe Islands,,62.017,-6.767,2022-03-28,3.0,116.0,Partly cloudy,17.0,340.0,NNW,1025.0,0.0,87.0,75.0,-2.0,1.0,10.0,FRO
Torshavn,City,Faroe Islands,,62.017,-6.767,2022-03-29,0.0,116.0,Partly cloudy,13.0,20.0,NNE,1023.0,0.0,64.0,75.0,-6.0,1.0,10.0,FRO
Torshavn,City,Faroe Islands,,62.017,-6.767,2022-03-30,-1.0,326.0,Light Snow Shower,30.0,20.0,NNE,1023.0,0.2,93.0,75.0,-8.0,1.0,2.0,FRO
Torshavn,City,Faroe Islands,,62.017,-6.767,2022-03-31,1.0,116.0,Partly cloudy,0.0,0.0,N,1024.0,0.0,69.0,50.0,-3.0,1.0,10.0,FRO
Torshavn,City,Faroe Islands,,62.017,-6.767,2022-04-01,4.0,116.0,Partly cloudy,24.0,350.0,N,1021.0,0.2,65.0,50.0,0.0,1.0,10.0,FRO
Tripoli,City,Libya,Tarabulus,32.893,13.18,2022-03-28,15.0,119.0,Cloudy,14.0,289.0,WNW,1020.0,0.0,79.0,66.0,15.0,1.0,10.0,LBY
Tripoli,City,Libya,Tarabulus,32.893,13.18,2022-03-29,16.0,116.0,Partly cloudy,10.0,125.0,SE,1020.0,0.0,52.0,32.0,16.0,5.0,10.0,LBY
Tripoli,City,Libya,Tarabulus,32.893,13.18,2022-03-30,24.0,116.0,Partly cloudy,14.0,155.0,SSE,1009.0,0.0,24.0,47.0,23.0,6.0,10.0,LBY
Tripoli,City,Libya,Tarabulus,32.893,13.18,2022-03-31,26.0,116.0,Partly cloudy,14.0,197.0,SSW,999.0,0.0,27.0,44.0,25.0,7.0,10.0,LBY
Tripoli,City,Libya,Tarabulus,32.893,13.18,2022-04-01,28.0,113.0,Sunny,34.0,262.0,W,1010.0,0.0,20.0,2.0,26.0,7.0,10.0,LBY
Tunis,City,Tunisia,Gabes,36.803,10.18,2022-03-28,14.0,116.0,Partly cloudy,13.0,260.0,W,1022.0,0.0,82.0,75.0,13.0,1.0,10.0,TUN
Tunis,City,Tunisia,Gabes,36.803,10.18,2022-03-29,15.0,116.0,Partly cloudy,13.0,120.0,ESE,1016.0,0.0,82.0,25.0,14.0,4.0,10.0,TUN
Tunis,City,Tunisia,Gabes,36.803,10.18,2022-03-30,16.0,116.0,Partly cloudy,15.0,110.0,ESE,1005.0,0.2,88.0,75.0,16.0,4.0,8.0,TUN
Tunis,City,Tunisia,Gabes,36.803,10.18,2022-03-31,18.0,116.0,Partly cloudy,13.0,210.0,SSW,999.0,0.0,68.0,25.0,18.0,5.0,10.0,TUN
Tunis,City,Tunisia,Gabes,36.803,10.18,2022-04-01,18.0,116.0,Partly cloudy,26.0,240.0,WSW,1006.0,0.1,45.0,50.0,18.0,4.0,10.0,TUN
Ulaanbaatar,City,Mongolia,Ulaanbaatar,47.917,106.917,2022-03-28,1.0,116.0,Partly cloudy,0.0,338.0,NNW,1004.0,0.0,21.0,75.0,-3.0,1.0,10.0,MNG
Ulaanbaatar,City,Mongolia,Ulaanbaatar,47.917,106.917,2022-03-29,3.0,116.0,Partly cloudy,15.0,270.0,W,1017.0,0.0,21.0,50.0,1.0,2.0,10.0,MNG
Ulaanbaatar,City,Mongolia,Ulaanbaatar,47.917,106.917,2022-03-30,1.0,116.0,Partly cloudy,31.0,320.0,NW,1027.0,0.0,19.0,50.0,-1.0,2.0,10.0,MNG
Ulaanbaatar,City,Mongolia,Ulaanbaatar,47.917,106.917,2022-03-31,5.0,116.0,Partly cloudy,11.0,170.0,S,1029.0,0.0,9.0,50.0,4.0,1.0,10.0,MNG
Ulaanbaatar,City,Mongolia,Ulaanbaatar,47.917,106.917,2022-04-01,5.0,116.0,Partly cloudy,0.0,118.0,ESE,1029.0,0.0,19.0,50.0,4.0,2.0,10.0,MNG
Vaduz,City,Liechtenstein,Vaduz,47.133,9.517,2022-03-28,-1.0,113.0,Clear,12.0,180.0,S,1031.0,0.0,70.0,0.0,-5.0,1.0,10.0,LIE
Vaduz,City,Liechtenstein,Vaduz,47.133,9.517,2022-03-29,4.0,113.0,Sunny,10.0,178.0,S,1016.0,0.0,65.0,8.0,1.0,2.0,10.0,LIE
Vaduz,City,Liechtenstein,Vaduz,47.133,9.517,2022-03-30,4.0,122.0,Overcast,6.0,195.0,SSW,1005.0,0.0,70.0,97.0,2.0,1.0,10.0,LIE
Vaduz,City,Liechtenstein,Vaduz,47.133,9.517,2022-03-31,4.0,176.0,Patchy rain possible,4.0,358.0,N,995.0,0.1,93.0,100.0,3.0,1.0,10.0,LIE
Vaduz,City,Liechtenstein,Vaduz,47.133,9.517,2022-04-01,1.0,338.0,Heavy snow,9.0,350.0,N,998.0,1.0,98.0,100.0,-3.0,1.0,2.0,LIE
Valletta,City,Malta,,35.9,14.515,2022-03-28,11.0,143.0,Mist,0.0,103.0,ESE,1017.0,0.0,94.0,25.0,10.0,1.0,5.0,MLT
Valletta,City,Malta,,35.9,14.515,2022-03-29,15.0,116.0,Partly cloudy,6.0,190.0,S,1019.0,0.0,82.0,75.0,15.0,4.0,8.0,MLT
Valletta,City,Malta,,35.9,14.515,2022-03-30,15.0,113.0,Sunny,22.0,170.0,S,1011.0,0.0,94.0,0.0,13.0,5.0,7.0,MLT
Valletta,City,Malta,,35.9,14.515,2022-03-31,19.0,113.0,Sunny,17.0,190.0,S,998.0,0.0,73.0,0.0,19.0,5.0,7.0,MLT
Valletta,City,Malta,,35.9,14.515,2022-04-01,18.0,116.0,Partly cloudy,26.0,250.0,WSW,1007.0,0.0,60.0,25.0,18.0,5.0,10.0,MLT
Vatican City,City,Vatican City,,41.904,12.453,2022-03-28,10.0,116.0,Partly cloudy,9.0,130.0,SE,1024.0,0.0,62.0,50.0,9.0,1.0,10.0,VAT
Vatican City,City,Vatican City,,41.904,12.453,2022-03-29,10.0,113.0,Sunny,0.0,42.0,NE,1018.0,0.0,87.0,0.0,10.0,3.0,10.0,VAT
Vatican City,City,Vatican City,,41.904,12.453,2022-03-30,11.0,302.0,Rain,17.0,130.0,SE,1007.0,0.0,87.0,75.0,10.0,3.0,5.0,VAT
Vatican City,City,Vatican City,,41.904,12.453,2022-03-31,15.0,143.0,Mist,20.0,170.0,S,993.0,0.9,88.0,75.0,13.0,3.0,5.0,VAT
Vatican City,City,Vatican City,,41.904,12.453,2022-04-01,13.0,116.0,Partly cloudy,13.0,180.0,S,997.0,0.3,82.0,75.0,11.0,3.0,9.0,VAT
Victoria De Durango,City,Mexico,Durango,24.02,-104.658,2022-03-28,20.0,116.0,Partly cloudy,28.0,220.0,SW,1022.0,0.0,17.0,25.0,20.0,1.0,11.0,MEX
Victoria De Durango,City,Mexico,Durango,24.02,-104.658,2022-03-29,12.0,113.0,Clear,13.0,235.0,SW,1018.0,0.0,34.0,5.0,11.0,1.0,10.0,MEX
Victoria De Durango,City,Mexico,Durango,24.02,-104.658,2022-03-30,12.0,113.0,Clear,17.0,221.0,SW,1014.0,0.0,31.0,0.0,10.0,1.0,10.0,MEX
Victoria De Durango,City,Mexico,Durango,24.02,-104.658,2022-03-31,10.0,116.0,Partly cloudy,9.0,233.0,SW,1013.0,0.0,31.0,42.0,9.0,1.0,10.0,MEX
Victoria De Durango,City,Mexico,Durango,24.02,-104.658,2022-04-01,12.0,116.0,Partly cloudy,8.0,242.0,WSW,1012.0,0.0,26.0,35.0,11.0,1.0,10.0,MEX
Vienna,City,Austria,Wien,48.2,16.367,2022-03-28,8.0,113.0,Clear,2.0,72.0,ENE,1027.0,0.0,41.0,1.0,8.0,1.0,10.0,AUT
Vienna,City,Austria,Wien,48.2,16.367,2022-03-29,14.0,116.0,Partly cloudy,15.0,250.0,WSW,1011.0,0.0,44.0,75.0,13.0,5.0,10.0,AUT
Vienna,City,Austria,Wien,48.2,16.367,2022-03-30,10.0,116.0,Partly cloudy,7.0,50.0,NE,1004.0,0.0,71.0,75.0,10.0,3.0,10.0,AUT
Vienna,City,Austria,Wien,48.2,16.367,2022-03-31,7.0,296.0,"Light Rain, Mist",7.0,10.0,N,997.0,0.4,93.0,100.0,5.0,2.0,3.0,AUT
Vienna,City,Austria,Wien,48.2,16.367,2022-04-01,5.0,116.0,Partly cloudy,11.0,320.0,NW,997.0,0.0,70.0,75.0,2.0,1.0,10.0,AUT
Vientiane,City,Lao People's Democratic Republic,Vientiane,17.967,102.6,2022-03-28,24.0,266.0,Drizzle,0.0,0.0,N,1015.0,0.7,94.0,75.0,26.0,6.0,6.0,LAO
Vientiane,City,Lao People's Democratic Republic,Vientiane,17.967,102.6,2022-03-29,26.0,116.0,Partly cloudy,11.0,60.0,ENE,1009.0,0.0,84.0,75.0,26.0,7.0,8.0,LAO
Vientiane,City,Lao People's Democratic Republic,Vientiane,17.967,102.6,2022-03-30,31.0,116.0,Partly cloudy,7.0,360.0,N,1008.0,0.0,66.0,50.0,31.0,9.0,10.0,LAO
Vientiane,City,Lao People's Democratic Republic,Vientiane,17.967,102.6,2022-03-31,33.0,116.0,Partly cloudy,11.0,180.0,S,1008.0,0.1,59.0,50.0,34.0,8.0,8.0,LAO
Vientiane,City,Lao People's Democratic Republic,Vientiane,17.967,102.6,2022-04-01,28.0,116.0,Partly cloudy,19.0,90.0,E,1012.0,0.0,62.0,50.0,29.0,7.0,8.0,LAO
Vilnius,City,Lithuania,Vilniaus Apskritis,54.683,25.317,2022-03-28,1.0,113.0,Clear,17.0,210.0,SSW,1012.0,0.0,69.0,0.0,-4.0,1.0,10.0,LTU
Vilnius,City,Lithuania,Vilniaus Apskritis,54.683,25.317,2022-03-29,5.0,116.0,Partly cloudy,20.0,320.0,NW,1002.0,0.0,56.0,75.0,2.0,1.0,10.0,LTU
Vilnius,City,Lithuania,Vilniaus Apskritis,54.683,25.317,2022-03-30,-2.0,113.0,Sunny,15.0,50.0,NE,1006.0,0.0,54.0,0.0,-6.0,1.0,10.0,LTU
Vilnius,City,Lithuania,Vilniaus Apskritis,54.683,25.317,2022-03-31,0.0,113.0,Sunny,19.0,70.0,ENE,1009.0,0.0,43.0,0.0,-4.0,2.0,10.0,LTU
Vilnius,City,Lithuania,Vilniaus Apskritis,54.683,25.317,2022-04-01,4.0,113.0,Sunny,28.0,70.0,ENE,1006.0,0.0,41.0,0.0,-1.0,1.0,10.0,LTU
Warsaw,City,Poland,,52.25,21.0,2022-03-28,7.0,113.0,Clear,20.0,260.0,W,1021.0,0.0,42.0,0.0,4.0,1.0,10.0,POL
Warsaw,City,Poland,,52.25,21.0,2022-03-29,6.0,116.0,Partly cloudy,17.0,280.0,W,1008.0,0.0,75.0,75.0,3.0,2.0,10.0,POL
Warsaw,City,Poland,,52.25,21.0,2022-03-30,6.0,113.0,Sunny,17.0,280.0,W,1004.0,0.0,65.0,0.0,3.0,3.0,10.0,POL
Warsaw,City,Poland,,52.25,21.0,2022-03-31,2.0,116.0,Partly cloudy,20.0,50.0,NE,1005.0,0.0,69.0,25.0,-3.0,1.0,10.0,POL
Warsaw,City,Poland,,52.25,21.0,2022-04-01,0.0,323.0,"Light Snow, Mist, Snow",28.0,20.0,NNE,1001.0,0.3,86.0,75.0,-6.0,1.0,3.0,POL
Washington,City,United States of America,District of Columbia,38.895,-77.037,2022-03-28,1.0,116.0,Partly cloudy,24.0,310.0,NW,1016.0,0.0,36.0,50.0,-4.0,1.0,16.0,USA
Washington,City,United States of America,District of Columbia,38.895,-77.037,2022-03-29,-3.0,113.0,Clear,24.0,330.0,NNW,1025.0,0.0,42.0,0.0,-9.0,1.0,16.0,USA
Washington,City,United States of America,District of Columbia,38.895,-77.037,2022-03-30,3.0,122.0,Overcast,0.0,0.0,N,1024.0,0.0,50.0,100.0,3.0,1.0,16.0,USA
Washington,City,United States of America,District of Columbia,38.895,-77.037,2022-03-31,13.0,116.0,Partly cloudy,17.0,180.0,S,1010.0,0.0,84.0,75.0,11.0,1.0,16.0,USA
Washington,City,United States of America,District of Columbia,38.895,-77.037,2022-04-01,11.0,296.0,Light Rain,11.0,280.0,W,1004.0,0.0,65.0,75.0,9.0,1.0,16.0,USA
Wellington,City,New Zealand,,-41.3,174.783,2022-03-28,17.0,116.0,Partly cloudy,30.0,180.0,S,1022.0,0.0,77.0,25.0,17.0,4.0,10.0,NZL
Wellington,City,New Zealand,,-41.3,174.783,2022-03-29,16.0,143.0,Mist,26.0,190.0,S,1019.0,0.0,100.0,100.0,16.0,1.0,2.0,NZL
Wellington,City,New Zealand,,-41.3,174.783,2022-03-30,16.0,113.0,Clear,4.0,100.0,E,1018.0,0.0,100.0,0.0,16.0,1.0,10.0,NZL
Wellington,City,New Zealand,,-41.3,174.783,2022-03-31,18.0,113.0,Clear,24.0,20.0,NNE,1014.0,0.0,83.0,0.0,18.0,1.0,10.0,NZL
Wellington,City,New Zealand,,-41.3,174.783,2022-04-01,14.0,302.0,Rain Shower,17.0,180.0,S,1022.0,0.3,100.0,75.0,13.0,1.0,8.0,NZL
Willemstad,City,Netherlands Antilles,,12.1,-68.917,2022-03-28,26.0,116.0,Partly cloudy,22.0,90.0,E,1013.0,0.0,84.0,75.0,29.0,1.0,10.0,NLD
Willemstad,City,Netherlands Antilles,,12.1,-68.917,2022-03-29,26.0,116.0,Partly cloudy,20.0,90.0,E,1013.0,0.1,84.0,75.0,29.0,1.0,10.0,NLD
Willemstad,City,Netherlands Antilles,,12.1,-68.917,2022-03-30,26.0,116.0,Partly cloudy,20.0,100.0,E,1012.0,0.0,79.0,25.0,29.0,1.0,10.0,NLD
Willemstad,City,Netherlands Antilles,,12.1,-68.917,2022-03-31,25.0,116.0,Partly cloudy,19.0,110.0,ESE,1011.0,0.0,79.0,25.0,27.0,1.0,10.0,NLD
Willemstad,City,Netherlands Antilles,,12.1,-68.917,2022-04-01,26.0,116.0,Partly cloudy,20.0,110.0,ESE,1013.0,0.0,84.0,25.0,29.0,1.0,10.0,NLD
Windhoek,City,Namibia,Windhoek,-22.572,17.082,2022-03-28,14.0,113.0,Clear,9.0,100.0,E,1022.0,0.0,72.0,0.0,14.0,1.0,10.0,NAM
Windhoek,City,Namibia,Windhoek,-22.572,17.082,2022-03-29,21.0,116.0,Partly cloudy,9.0,350.0,N,1023.0,0.0,69.0,50.0,21.0,6.0,10.0,NAM
Windhoek,City,Namibia,Windhoek,-22.572,17.082,2022-03-30,20.0,116.0,Partly cloudy,0.0,0.0,N,1021.0,0.2,78.0,75.0,20.0,5.0,10.0,NAM
Windhoek,City,Namibia,Windhoek,-22.572,17.082,2022-03-31,21.0,296.0,Rain In Vicinity,7.0,20.0,NNE,1023.0,1.3,73.0,75.0,21.0,5.0,10.0,NAM
Windhoek,City,Namibia,Windhoek,-22.572,17.082,2022-04-01,28.0,116.0,Partly cloudy,0.0,0.0,N,1021.0,0.0,37.0,50.0,28.0,7.0,10.0,NAM
Yamoussoukro,City,Cote d'Ivoire,N'zi-Comoe,6.817,-5.283,2022-03-28,25.0,113.0,Clear,7.0,240.0,WSW,1011.0,0.0,94.0,0.0,28.0,1.0,6.0,CIV
Yamoussoukro,City,Cote d'Ivoire,N'zi-Comoe,6.817,-5.283,2022-03-29,26.0,116.0,Partly cloudy,15.0,220.0,SW,1011.0,0.0,89.0,75.0,30.0,6.0,6.0,CIV
Yamoussoukro,City,Cote d'Ivoire,N'zi-Comoe,6.817,-5.283,2022-03-30,26.0,143.0,Mist,11.0,260.0,W,1010.0,0.0,94.0,100.0,30.0,6.0,4.0,CIV
Yamoussoukro,City,Cote d'Ivoire,N'zi-Comoe,6.817,-5.283,2022-03-31,25.0,116.0,Partly cloudy,11.0,220.0,SW,1010.0,0.0,89.0,50.0,27.0,7.0,6.0,CIV
Yamoussoukro,City,Cote d'Ivoire,N'zi-Comoe,6.817,-5.283,2022-04-01,30.0,116.0,Partly cloudy,10.0,220.0,SW,1012.0,0.0,62.0,42.0,33.0,7.0,10.0,CIV
Yaounde,City,Cameroon,Centre,3.867,11.517,2022-03-28,24.0,116.0,Partly cloudy,7.0,240.0,WSW,1015.0,0.0,94.0,75.0,27.0,1.0,8.0,CMR
Yaounde,City,Cameroon,Centre,3.867,11.517,2022-03-29,24.0,116.0,Partly cloudy,7.0,270.0,W,1016.0,0.0,89.0,75.0,26.0,6.0,8.0,CMR
Yaounde,City,Cameroon,Centre,3.867,11.517,2022-03-30,23.0,116.0,Partly cloudy,0.0,0.0,N,1014.0,0.0,100.0,75.0,25.0,6.0,8.0,CMR
Yaounde,City,Cameroon,Centre,3.867,11.517,2022-03-31,25.0,116.0,Partly cloudy,7.0,290.0,WNW,1014.0,0.0,94.0,75.0,26.0,7.0,7.0,CMR
Yaounde,City,Cameroon,Centre,3.867,11.517,2022-04-01,33.0,116.0,Partly cloudy,7.0,255.0,WSW,1011.0,0.0,46.0,30.0,35.0,8.0,10.0,CMR
Yarensk,City,Russia,Arkhangel'sk,62.169,49.093,2022-03-28,-12.0,122.0,Overcast,18.0,317.0,NW,991.0,0.0,93.0,100.0,-20.0,1.0,10.0,RUS
Yarensk,City,Russia,Arkhangel'sk,62.169,49.093,2022-03-29,-8.0,122.0,Overcast,5.0,133.0,SE,994.0,0.0,84.0,100.0,-11.0,1.0,10.0,RUS
Yarensk,City,Russia,Arkhangel'sk,62.169,49.093,2022-03-30,-6.0,371.0,Moderate or heavy snow showers,7.0,232.0,SW,998.0,0.2,81.0,100.0,-9.0,1.0,7.0,RUS
Yarensk,City,Russia,Arkhangel'sk,62.169,49.093,2022-03-31,-4.0,122.0,Overcast,16.0,219.0,SW,1008.0,0.0,85.0,100.0,-10.0,1.0,10.0,RUS
Yarensk,City,Russia,Arkhangel'sk,62.169,49.093,2022-04-01,-2.0,122.0,Overcast,14.0,278.0,W,1015.0,0.0,70.0,100.0,-7.0,1.0,10.0,RUS
Yerevan,City,Armenia,Yerevan,40.181,44.514,2022-03-28,0.0,113.0,Sunny,4.0,360.0,N,1021.0,0.0,64.0,0.0,0.0,1.0,10.0,ARM
Yerevan,City,Armenia,Yerevan,40.181,44.514,2022-03-29,10.0,113.0,Sunny,6.0,110.0,ESE,1028.0,0.0,27.0,0.0,9.0,3.0,10.0,ARM
Yerevan,City,Armenia,Yerevan,40.181,44.514,2022-03-30,12.0,113.0,Sunny,6.0,130.0,SE,1020.0,0.0,30.0,0.0,12.0,2.0,10.0,ARM
Yerevan,City,Armenia,Yerevan,40.181,44.514,2022-03-31,17.0,113.0,Sunny,9.0,110.0,ESE,1022.0,0.0,22.0,0.0,17.0,4.0,10.0,ARM
Yerevan,City,Armenia,Yerevan,40.181,44.514,2022-04-01,19.0,113.0,Sunny,0.0,250.0,WSW,1022.0,0.0,18.0,0.0,19.0,5.0,10.0,ARM
Zagreb,City,Croatia,Grad Zagreb,45.8,16.0,2022-03-28,2.0,113.0,Clear,4.0,270.0,W,1026.0,0.0,87.0,0.0,2.0,1.0,10.0,HRV
Zagreb,City,Croatia,Grad Zagreb,45.8,16.0,2022-03-29,15.0,113.0,Sunny,22.0,260.0,W,1014.0,0.0,39.0,0.0,14.0,3.0,10.0,HRV
Zagreb,City,Croatia,Grad Zagreb,45.8,16.0,2022-03-30,13.0,113.0,Sunny,11.0,210.0,SSW,1006.0,0.0,54.0,0.0,12.0,4.0,10.0,HRV
Zagreb,City,Croatia,Grad Zagreb,45.8,16.0,2022-03-31,10.0,296.0,Light Rain,13.0,50.0,NE,994.0,4.6,94.0,100.0,10.0,2.0,6.0,HRV
Zagreb,City,Croatia,Grad Zagreb,45.8,16.0,2022-04-01,11.0,122.0,Overcast,7.0,90.0,E,994.0,0.1,82.0,100.0,11.0,2.0,10.0,HRV
